text,label
Visitor ko yahan ke famous places ke baare mein jaanna hai.,need_interpreter
Koi Polish mein madad mang raha hai.,need_interpreter
Mujhe tourist ko safety tips deni hain.,need_interpreter
Log Dutch mein kuch enquiry kar rahe hain.,need_interpreter
Visitor ko railway station pe help chahiye.,need_interpreter
"Mujhe ek Hindi speaker chahiye, main English mein baat karta hoon.",need_interpreter
Visitor ko city map samajh nahi aa raha.,need_interpreter
Someone needs help with a phone call in Arabic.,need_interpreter
Mujhe tourist ko local currency ke baare mein batana hai.,need_interpreter
Log Greek mein direction pooch rahe hain.,need_interpreter
Visitor ko emergency mein kisi se baat karni hai.,need_interpreter
Mujhe ek translator chahiye for a business meeting.,need_interpreter
Visitor ko yahan ke festivals ke baare mein jaanna hai.,need_interpreter
Koi Swedish mein help maang raha hai.,need_interpreter
Mujhe tourist ko emergency services ke baare mein batana hai.,need_interpreter
Log Turkish mein complain kar rahe hain.,need_interpreter
Visitor ko local customs ke baare mein kuch baat karni hai.,need_interpreter
Mujhe ek bilingual person chahiye for my family.,need_interpreter
Visitor ko taxi booking mein help chahiye.,need_interpreter
Someone is asking for directions in Vietnamese.,need_interpreter
Mujhe tourist ko local market ke baare mein jaanna hai.,need_interpreter
"Log Thai mein baat kar rahe hain, need someone.",need_interpreter
Visitor ko yahan ke famous monuments ke baare mein batana hai.,need_interpreter
Mujhe ek interpreter chahiye for a legal matter.,need_interpreter
Visitor ko visa process ke baare mein information chahiye.,need_interpreter
Koi Norwegian mein madad mang raha hai.,need_interpreter
Mujhe tourist ko local transport ke options batane hain.,need_interpreter
Log Finnish mein kuch pooch rahe hain.,need_interpreter
"Visitor ko medical history batani hai, par language problem hai.",need_interpreter
"Mujhe ek Hindi translator chahiye, main English mein hoon.",need_interpreter
Visitor ko yahan ke culture ke baare mein jaanna hai.,need_interpreter
Someone needs help with a passport issue in Hebrew.,need_interpreter
Mujhe tourist ko emergency mein help karni hai.,need_interpreter
"Log Malay mein baat kar rahe hain, koi help kare.",need_interpreter
Visitor ko local laws ke baare mein jaanna hai.,need_interpreter
Mujhe ek interpreter chahiye for a tourist inquiry.,need_interpreter
Visitor ko yahan ke cuisine ke baare mein batana hai.,need_interpreter
Koi Czech mein direction pooch raha hai.,need_interpreter
Mujhe tourist ko historical sites ke baare mein batana hai.,need_interpreter
Log Ukrainian mein complain kar rahe hain.,need_interpreter
Visitor ko yahan ke best restaurants ke baare mein jaanna hai.,need_interpreter
Mujhe ek translator chahiye for a casual conversation.,need_interpreter
Visitor ko yahan ke music ke baare mein batana hai.,need_interpreter
Koi Danish mein help maang raha hai.,need_interpreter
Mujhe tourist ko yahan ke art ke baare mein batana hai.,need_interpreter
"Log Greek mein kuch pooch rahe hain, need assistance.",need_interpreter
Visitor ko yahan ke dance ke baare mein jaanna hai.,need_interpreter
Mujhe ek interpreter chahiye for a friendly chat.,need_interpreter
Visitor ko yahan ke theatre ke baare mein batana hai.,need_interpreter
"Koi Polish mein direction pooch raha hai, need help.",need_interpreter
Mujhe tourist ko yahan ke crafts ke baare mein batana hai.,need_interpreter
"Log Romanian mein complain kar rahe hain, need translator.",need_interpreter
Visitor ko yahan ke photography spots ke baare mein jaanna hai.,need_interpreter
Mujhe ek interpreter chahiye for a quick question.,need_interpreter
Visitor ko yahan ke architecture ke baare mein batana hai.,need_interpreter
"Koi Hungarian mein help maang raha hai, need assistance.",need_interpreter
Mujhe tourist ko yahan ke wildlife ke baare mein batana hai.,need_interpreter
"Log Slovak mein baat kar rahe hain, need interpreter.",need_interpreter
Visitor ko yahan ke flora ke baare mein jaanna hai.,need_interpreter
Mujhe ek interpreter chahiye for a sightseeing tour.,need_interpreter
Visitor ko yahan ke fauna ke baare mein batana hai.,need_interpreter
"Mujhe Hindi samajh nahi aa rahi hai, koi translator milega kya?",need_interpreter
"Yeh log baat kar rahe hain, par mujhe kuch samajh nahi aa raha.",need_interpreter
Can you help me find someone who speaks Mandarin?,need_interpreter
"Mere hotel ka address batana hai, par likhne wala nahi hai.",need_interpreter
This sign is in a language I don't understand.,need_interpreter
"I need to ask for directions, but they don't speak English.",need_interpreter
Kya aap Marathi mein baat kar sakte hain?,need_interpreter
"Mere dost ko emergency hai, uski baat sunao koi.",need_interpreter
"Ticket counter pe confusion ho raha hai, koi Hindi mein samjhao.",need_interpreter
"I'm trying to buy something, but the vendor can't understand me.",need_interpreter
"Bhaiya, yeh train kahan ja rahi hai? Mujhe Marathi mein bolna hai.",need_interpreter
"My child is lost, and I can't communicate with the security guard.",need_interpreter
Can someone translate this medical document for me?,need_interpreter
"Mujhe local customs ke baare mein poochhna hai, par koi Hindi mein guide nahi hai.",need_interpreter
"This announcement is not in English, what did they say?",need_interpreter
"Main foreigner hoon, mujhe local food ke baare mein batao.",need_interpreter
Is there anyone who can translate French here?,need_interpreter
"Meri flight ka gate change ho gaya hai, mujhe pata nahi chal raha.",need_interpreter
"I need to report an incident, but the officer only speaks Spanish.",need_interpreter
Kya koi hai jo Korean mein baat kar sake?,need_interpreter
"This map is confusing, I need someone to explain it in my language.",need_interpreter
"Mujhe medicine ka naam batana hai, par likhne wala nahi hai.",need_interpreter
"My group is separated, and I can't find them.",need_interpreter
Can you help me understand this legal notice?,need_interpreter
"Bhai, yeh phone ka manual English mein hai, mujhe Hindi mein chahiye.",need_interpreter
"I need to book a taxi, but the driver doesn't speak my language.",need_interpreter
Kya aap Russian mein thodi madad kar sakte hain?,need_interpreter
"Public toilet kahan hai, mujhe samajh nahi aa raha.",need_interpreter
"This menu is only in Japanese, can someone help?",need_interpreter
"Mujhe emergency services se baat karni hai, par bhasha ki kami hai.",need_interpreter
"My visa application needs translation, can you assist?",need_interpreter
Kya koi Tamil mein baat kar sakta hai?,need_interpreter
I'm having trouble with the hotel check-in process.,need_interpreter
"Yeh ambulance wale Hindi mein baat kar rahe hain, mujhe samajh nahi aa raha.",need_interpreter
Can you explain this traffic rule in simpler terms?,need_interpreter
"Mujhe naya phone khareedna hai, par shopkeeper English nahi bolta.",need_interpreter
I need to communicate with a local artisan about a custom order.,need_interpreter
Kya aap German mein kuch bata sakte hain?,need_interpreter
Bus stop kahan hai? Mujhe Portuguese mein poochna hai.,need_interpreter
This cultural exhibit needs a translator for better understanding.,need_interpreter
"Mere group members ko police pakad ke le gayi hai, mujhe baat karni hai.",need_interpreter
I need to understand the local currency exchange rates.,need_interpreter
Kya koi Urdu mein meri madad kar sakta hai?,need_interpreter
"This instruction manual is too technical, I need it explained.",need_interpreter
Mujhe railway station pe train ka platform poochna hai.,need_interpreter
Can you help me book a tour with a local guide?,need_interpreter
"Yeh log Hindi mein baat kar rahe hain, par main foreigner hoon.",need_interpreter
"I need to buy medicine, but I don't know the Hindi names.",need_interpreter
Kya koi Italian mein baat kar sakta hai?,need_interpreter
"Mujhe apna luggage collect karna hai, par airport staff English nahi bolta.",need_interpreter
This street food vendor is trying to tell me something important.,need_interpreter
I need to find a doctor who speaks English.,need_interpreter
Kya aap Thai mein kuch madad kar sakte hain?,need_interpreter
"Mera wallet kho gaya hai, police ko batana hai.",need_interpreter
This important announcement is not in English.,need_interpreter
I need to ask about the visa extension process.,need_interpreter
Kya koi Arabic mein baat kar sakta hai?,need_interpreter
"Mujhe museum ke timing batani hai, par guide nahi hai.",need_interpreter
This local festival has specific rituals I need to understand.,need_interpreter
"My friend needs medical attention, and communication is key.",need_interpreter
Can you help me order food at this restaurant?,need_interpreter
Kya koi Polish mein baat kar sakta hai?,need_interpreter
"Mujhe bank mein account khulwana hai, par staff Hindi nahi bolta.",need_interpreter
This historical site has a lot of information in local script.,need_interpreter
I need to understand the local etiquette for dining.,need_interpreter
Kya koi Swedish mein baat kar sakta hai?,need_interpreter
"Mera train ticket confirm karna hai, par clerk English nahi bolta.",need_interpreter
This event schedule is in a language I don't know.,need_interpreter
I need to communicate my dietary restrictions.,need_interpreter
Kya koi Norwegian mein baat kar sakta hai?,need_interpreter
"Mujhe tourist information center pe jaana hai, par rasta nahi maloom.",need_interpreter
This business meeting requires a translator for smooth communication.,need_interpreter
I need to understand the terms and conditions of this service.,need_interpreter
Kya koi Turkish mein baat kar sakta hai?,need_interpreter
"Mera luggage gum ho gaya hai, airline se baat karni hai.",need_interpreter
This local market has vendors who only speak the regional dialect.,need_interpreter
I need to ask for help with my travel arrangements.,need_interpreter
Kya koi Greek mein baat kar sakta hai?,need_interpreter
"Mujhe embassy mein report karna hai, par officer Hindi nahi bolta.",need_interpreter
This emergency contact number is not in English.,need_interpreter
I need to understand the local laws and regulations.,need_interpreter
Kya koi Dutch mein baat kar sakta hai?,need_interpreter
"Mera passport kho gaya hai, police ko batana hai.",need_interpreter
This local news report is in a language I can't comprehend.,need_interpreter
I need to book transportation to the airport.,need_interpreter
Kya koi Czech mein baat kar sakta hai?,need_interpreter
"Mujhe hotel mein complaint karni hai, par receptionist English nahi bolta.",need_interpreter
This job application form is only in Hindi.,need_interpreter
I need to understand the instructions for this equipment.,need_interpreter
Kya koi Finnish mein baat kar sakta hai?,need_interpreter
"Mera visa expired ho gaya hai, mujhe immigration se baat karni hai.",need_interpreter
This cultural exchange program requires language support.,need_interpreter
I need to ask about the local transportation system.,need_interpreter
Kya koi Hungarian mein baat kar sakta hai?,need_interpreter
"Mujhe tourism office se brochure chahiye, par woh Hindi mein hai.",need_interpreter
This medical consultation needs a translator.,need_interpreter
I need to communicate with my family back home about my situation.,need_interpreter
Mujhe Hindi samajh nahi aa rahi hai.,need_interpreter
Can you help me find the exit?,need_interpreter
"Mere paas Hindi mein likha hua hai, koi padh dega?",need_interpreter
"This sign is in Chinese, I need someone to translate.",need_interpreter
"Bhaiya, yeh ticket kaise book karna hai?",need_interpreter
I don't understand this announcement.,need_interpreter
Mujhe yahaan ka local language nahi aati.,need_interpreter
Can anyone explain this map to me?,need_interpreter
Ye sab kya likha hai? English mein batao.,need_interpreter
Someone please help me with directions.,need_interpreter
I need a translator for this medical emergency.,need_interpreter
Mere phone mein Google Translate kaam nahi kar raha.,need_interpreter
Can you tell me what this food item is?,need_interpreter
Mujhe local customs ke baare mein jaanna hai.,need_interpreter
"This is my first time here, everything is new.",need_interpreter
Kya aap mujhe is address pe pahuncha sakte hain?,need_interpreter
I'm lost and can't read the street signs.,need_interpreter
Mujhe pata karna hai ki yeh train kahan jaati hai.,need_interpreter
Can you help me communicate with the shopkeeper?,need_interpreter
Yeh manual bilkul samajh nahi aa raha.,need_interpreter
I need assistance with a purchase.,need_interpreter
Mujhe airport tak jaane ka rasta bataiye.,need_interpreter
The instructions are in a language I don't know.,need_interpreter
Kya koi English bolne wala hai yahaan?,need_interpreter
I'm having trouble understanding the ticket prices.,need_interpreter
"Mujhe yeh document sign karna hai, par samajh nahi aa raha.",need_interpreter
Can you help me book a taxi?,need_interpreter
Yeh local dialect bahut mushkil hai.,need_interpreter
I need to ask a question about the event.,need_interpreter
Mujhe tourist information chahiye.,need_interpreter
"This sign is confusing, can you clarify?",need_interpreter
"Mere saath ek bachcha hai jo bimar hai, doctor chahiye.",need_interpreter
"I need to call my embassy, but I don't know the number.",need_interpreter
Kya aap English mein baat kar sakte hain?,need_interpreter
Mujhe yeh complaint form fill karna hai.,need_interpreter
I can't understand the conductor's instructions.,need_interpreter
Ye rules samajh nahi aa rahe hain.,need_interpreter
Can you tell me the opening hours?,need_interpreter
Mujhe medical help ki zarurat hai.,need_interpreter
"I need to rent a car, but the website is in French.",need_interpreter
Kya koi Hindi mein help kar sakta hai?,need_interpreter
I don't understand the conversation happening around me.,need_interpreter
Mujhe hotel ka address yaad nahi aa raha.,need_interpreter
Can you translate this menu for me?,need_interpreter
Yeh information board kaafi bada hai.,need_interpreter
I need to report a lost item.,need_interpreter
Mujhe kisi se baat karni hai jo English bolta ho.,need_interpreter
This written notice is not clear.,need_interpreter
Mere paas koi local currency nahi hai.,need_interpreter
I need a guide to show me around the city.,need_interpreter
Kya aapko English samajh aati hai?,need_interpreter
Mujhe pata nahi chal raha ki kahan jaana hai.,need_interpreter
Can you help me with my luggage?,need_interpreter
Yeh announcement kis baare mein hai?,need_interpreter
"I'm trying to buy a ticket, but I can't.",need_interpreter
Mujhe emergency contact number chahiye.,need_interpreter
This form needs to be filled in Spanish.,need_interpreter
Kya aap meri madad kar sakte hain?,need_interpreter
I need to explain something important.,need_interpreter
Mujhe local transport ke baare mein jaankari chahiye.,need_interpreter
Can you tell me the meaning of this word?,need_interpreter
Yeh certificate mein kya likha hai?,need_interpreter
I need to ask for directions to the nearest hospital.,need_interpreter
Mujhe pata nahi chal raha yeh kaun si bhasha hai.,need_interpreter
Can you help me communicate with the police?,need_interpreter
Mere paas koi local SIM card nahi hai.,need_interpreter
I need to understand these legal documents.,need_interpreter
Kya aap Hindi mein bol sakte hain?,need_interpreter
Mujhe koi bhasha ka barrier aa raha hai.,need_interpreter
Can you help me find my lost child?,need_interpreter
Yeh notice kis liye hai?,need_interpreter
I'm looking for someone who speaks French.,need_interpreter
Mujhe yeh contract sign karne se pehle samajhna hai.,need_interpreter
Can you explain the rules of this game?,need_interpreter
Yeh menu mein sabse accha kya hai?,need_interpreter
I need assistance with customs declaration.,need_interpreter
Mujhe emergency mein baat karni hai.,need_interpreter
This announcement is too fast to understand.,need_interpreter
Kya aap koi aur bhasha bol sakte hain?,need_interpreter
Mujhe hotel mein check-in karne mein dikkat ho rahi hai.,need_interpreter
Can you help me order food?,need_interpreter
Yeh signs bahut confusing hain.,need_interpreter
I need to communicate with my family back home.,need_interpreter
Mujhe pata nahi chal raha ki yeh train station hai ya kuch aur.,need_interpreter
Can you tell me how to use this machine?,need_interpreter
Yeh instructions bahut lambi hain.,need_interpreter
I need a translator for a business meeting.,need_interpreter
Mujhe tourist information center ka number chahiye.,need_interpreter
Can you help me with this form?,need_interpreter
"Yeh local language mein likha hai, koi samjha dega?",need_interpreter
I'm having trouble understanding the local currency.,need_interpreter
"Mujhe emergency mein kisi se baat karni hai, Hindi nahi aati.",need_interpreter
Can you help me find a specific location?,need_interpreter
Yeh information board kaafi mushkil hai.,need_interpreter
I need to ask for help with a lost passport.,need_interpreter
Mujhe pata nahi chal raha ki yeh ticket valid hai ya nahi.,need_interpreter
Can you help me understand the cultural norms?,need_interpreter
Yeh local language mein kuch likha hai.,need_interpreter
I need to communicate my needs.,need_interpreter
Mujhe tourist help desk pe jaana hai.,need_interpreter
Can you tell me about local attractions?,need_interpreter
Yeh announcement English mein hai kya?,need_interpreter
"Bahut saare log hain, samjh nahi aa raha kya karna hai.",need_interpreter
"Yeh log Hindi mein baat kar rahe hain, mujhe English chahiye.",need_interpreter
"Mujhe direction chahiye, par yeh log local bhasha mein bol rahe hain.",need_interpreter
"Mera group yahan se chala gaya, mujhe pata nahi kahan jana hai.",need_interpreter
Is ticket counter pe koi English nahi bolta.,need_interpreter
"Mujhe hospital jana hai, emergency hai, koi madad karo.",need_interpreter
"Yeh information desk band hai, dusri jagah kahan milegi?",need_interpreter
"Bheed bahut hai, main apne bachchon ko nahi dekh paa raha.",need_interpreter
"Mujhe yeh form fill karna hai, par likha hua samajh nahi aa raha.",need_interpreter
"Yeh log music bajaa rahe hain bahut zor se, control karo.",need_interpreter
"Mujhe yeh museum mein kya hai woh samjhana hai, koi guide hai?",need_interpreter
"Mera phone kho gaya hai, police ko kaise bataun?",need_interpreter
Yeh entry ticket ka rate kya hai? Hindi mein batao.,need_interpreter
"Hum log group mein aaye hain, alag ho gaye hain.",need_interpreter
"Mujhe local food try karna hai, koi recommendation do.",need_interpreter
Yeh train kab ayegi? Station pe koi English mein batao.,need_interpreter
"Mujhe yeh building mein access nahi mil raha, kya reason hai?",need_interpreter
"Mera passport gum ho gaya hai, embassy kaise contact karun?",need_interpreter
Yahan pe koi tourist help center hai kya?,need_interpreter
"Mujhe medical help chahiye, koi doctor ko bulao.",need_interpreter
"Yeh log phone pe baat kar rahe hain Hindi mein, mujhe samjhana hai.",need_interpreter
"Main akela hoon yahan, koi help karega?",need_interpreter
"Mujhe yeh market mein bargaining karni hai, koi madad karo.",need_interpreter
"Yeh log kuch keh rahe hain, par mujhe samajh nahi aa raha.",need_interpreter
"Mera luggage kho gaya hai, airline se kaise baat karun?",need_interpreter
Mujhe yeh historical place ke baare mein janna hai.,need_interpreter
"Yahan pe koi Hindi bolne wala nahi hai, mujhe badi problem ho rahi hai.",need_interpreter
Yeh log crowd manage nahi kar paa rahe hain.,need_interpreter
"Mujhe apna hotel dhundna hai, address batao.",need_interpreter
Yeh log instructions follow nahi kar rahe hain.,need_interpreter
Mujhe emergency exit ka rasta dikhao.,need_interpreter
"Yeh log bahut shor kar rahe hain, shanti rakho bolo.",need_interpreter
Mujhe yeh local custom ke baare mein batana hai.,need_interpreter
"Mera visa expired ho gaya hai, kya karun?",need_interpreter
Yahan pe koi official hai jo English mein baat kare?,need_interpreter
Mujhe yeh festival ke baare mein information chahiye.,need_interpreter
Yeh log andar kaise ja rahe hain? Ticket dikhao.,need_interpreter
"Mujhe yeh ticket cancel karwana hai, kaise hoga?",need_interpreter
"Yeh log camera mein dekho bol rahe hain, kyu?",need_interpreter
"Mujhe yeh public transport use karna hai, guide karo.",need_interpreter
"Mera friend bimar hai, doctor chahiye.",need_interpreter
"Yeh log bahar wait kar rahe hain, andar entry nahi hai.",need_interpreter
"Mujhe yeh souvenir kharidna hai, price kya hai?",need_interpreter
Yahan pe koi Hindi speaking staff nahi hai.,need_interpreter
"Mujhe yeh map samajh nahi aa raha, koi samjhao.",need_interpreter
Yeh log instructions nahi sun rahe hain.,need_interpreter
Mujhe yeh emergency number chahiye.,need_interpreter
"Yeh log photo khinch rahe hain, rok do.",need_interpreter
Mujhe yeh local language mein kuch bolna hai.,need_interpreter
"Mera passport chori ho gaya hai, police complaint karni hai.",need_interpreter
"Yeh log gate band kar rahe hain, hum log bahar reh gaye.",need_interpreter
"Mujhe yeh event mein participate karna hai, kaise?",need_interpreter
Yahan pe koi English translator available hai?,need_interpreter
"Mujhe yeh location pe pahunchna hai, guide karo.",need_interpreter
"Yeh log Hindi mein order de rahe hain, samjh nahi aa raha.",need_interpreter
Mujhe yeh art exhibit ke baare mein detail chahiye.,need_interpreter
"Mera phone charging nahi ho raha, koi help karo.",need_interpreter
"Yeh log security check kar rahe hain, hum log queue mein hain.",need_interpreter
Mujhe yeh local currency change karwani hai.,need_interpreter
Yahan pe koi Hindi tourist guide hai?,need_interpreter
Mujhe yeh place pe photography permit chahiye.,need_interpreter
"Yeh log bahar se dekh rahe hain, andar nahi aa sakte.",need_interpreter
"Mujhe yeh food order karna hai, par menu English mein nahi hai.",need_interpreter
"Mera bag chori ho gaya hai, police ko batao.",need_interpreter
"Yeh log alarm bajaa rahe hain, kya hua?",need_interpreter
Mujhe yeh language mein help chahiye.,need_interpreter
Yahan pe koi English speaking person hai?,need_interpreter
Mujhe yeh medical emergency ke liye help chahiye.,need_interpreter
"Yeh log Hindi mein instructions de rahe hain, mujhe samjh nahi aa raha.",need_interpreter
Mujhe yeh historical monument ke baare mein information chahiye.,need_interpreter
"Mera luggage gum ho gaya hai, airline ko complaint karni hai.",need_interpreter
"Yeh log Hindi mein baat kar rahe hain, mujhe English mein jawab chahiye.",need_interpreter
Mujhe yeh local market mein kuch sawal पूछना है.,need_interpreter
Yahan pe koi interpreter available hai?,need_interpreter
Mujhe yeh train station pe destination ka naam samajh nahi aa raha.,need_interpreter
"Yeh log Hindi mein gaane ga rahe hain, bahut zor se.",need_interpreter
Mujhe yeh building ka access code chahiye.,need_interpreter
"Mera wallet kho gaya hai, police ko report karna hai.",need_interpreter
"Yeh log Hindi mein announcement kar rahe hain, mujhe English mein batao.",need_interpreter
Mujhe yeh cultural event ke baare mein jaanna hai.,need_interpreter
Yahan pe koi Hindi speaking guide nahi hai.,need_interpreter
Mujhe yeh local transport ke baare mein detail chahiye.,need_interpreter
"Yeh log Hindi mein instructions de rahe hain, mujhe samajh nahi aa raha.",need_interpreter
Mujhe yeh emergency services se contact karna hai.,need_interpreter
"Mera passport kho gaya hai, embassy contact karna hai.",need_interpreter
"Yeh log Hindi mein baat kar rahe hain, mujhe English mein help chahiye.",need_interpreter
Mujhe yeh place ka history batana hai.,need_interpreter
Yahan pe koi English speaking help desk hai?,need_interpreter
Mujhe yeh local customs ke baare mein jaanna hai.,need_interpreter
"Yeh log Hindi mein order de rahe hain, mujhe English mein chahiye.",need_interpreter
Mujhe yeh cultural information chahiye.,need_interpreter
"Mera phone band ho gaya hai, help karo.",need_interpreter
"Yeh log Hindi mein instructions de rahe hain, mujhe samajh nahi aa raha.",need_interpreter
"Mujhe yeh medical help chahiye, koi doctor bulao.",need_interpreter
"Yeh log Hindi mein baat kar rahe hain, mujhe English mein samjhao.",need_interpreter
Mujhe yeh historical place ka map chahiye.,need_interpreter
Yahan pe koi Hindi speaking assistant hai?,need_interpreter
Mujhe yeh local tradition ke baare mein jaanna hai.,need_interpreter
"Yeh log Hindi mein instructions de rahe hain, mujhe samajh nahi aa raha.",need_interpreter
Ye foreigner direction nahi samajh paa raha hai.,need_interpreter
Bahut saare log hain aur sab Hindi mein baat kar rahe hain.,need_interpreter
Mujhe Hindi se English mein translate karna hai.,need_interpreter
Yeh log language difference ki wajah se communicate nahi kar paa rahe.,need_interpreter
Ek tourist lost hai aur help maang raha hai.,need_interpreter
Humko ek translator chahiye for this group.,need_interpreter
Unko medical help chahiye but woh bata nahi paa rahe.,need_interpreter
Yeh visitor local language nahi jaanta.,need_interpreter
Samajh nahi aa raha ki ye log kya keh rahe hain.,need_interpreter
Mujhe kuch information chahiye but nobody is understanding me.,need_interpreter
Emergency situation hai aur communication breakdown hai.,need_interpreter
Ye log ek doosre ki baat nahi samajh sakte.,need_interpreter
"Visitor ko emergency contact chahiye, but language barrier hai.",need_interpreter
Ek group foreign tourists ka hai jo guide dhoondh raha hai.,need_interpreter
"Mujhe yeh warning sign samajhna hai, English mein.",need_interpreter
Logon ko instructions follow karne mein problem ho rahi hai.,need_interpreter
"Koi Hindi mein bol raha hai, mujhe English mein samjhao.",need_interpreter
"Yeh foreigner confused lag raha hai, shayad usko help chahiye.",need_interpreter
Bachche kho gaye hain aur woh sirf foreign language bol rahe hain.,need_interpreter
"Mujhe ticket purchase karna hai, par counter wala English nahi jaanta.",need_interpreter
"Event mein international guests hain, unke liye translator chahiye.",need_interpreter
"Public ko safety instructions batani hain, but sab alag language bol rahe hain.",need_interpreter
"Ye tourist koi local food recommend kar raha hai, par samajh nahi aa raha.",need_interpreter
Kisi ko transport issue hai aur woh Hindi mein explain kar raha hai.,need_interpreter
Hamare paas ek visitor hai jo bilkul Hindi nahi samajhta.,need_interpreter
Information desk pe bilingual staff ki requirement hai.,need_interpreter
"Tourist transportation ke bare mein pooch raha hai, par language problem hai.",need_interpreter
"Mujhe local customs ke bare mein jaanna hai, par koi guide nahi hai.",need_interpreter
"Logon ko emergency exit ka rasta nahi mil raha, communication fail ho gaya hai.",need_interpreter
Ek group ko sightseeing tour ke liye translator chahiye.,need_interpreter
"Visitor ko hotel booking mein help chahiye, par local staff English nahi bolta.",need_interpreter
Yeh log local currency ke baare mein confuse hain.,need_interpreter
"Kisi ko address batana hai, par woh address Hindi mein hai.",need_interpreter
Foreign students ko campus navigation mein guidance chahiye.,need_interpreter
Logon ko art installation ka meaning nahi samajh aa raha.,need_interpreter
"Mujhe emergency services ko call karna hai, par language barrier hai.",need_interpreter
"Ek lady lost hai aur madad mang rahi hai, woh Gujarati bol rahi hai.",need_interpreter
"Public announcement ho raha hai, par woh foreign language mein hai.",need_interpreter
Tourist ko nearby attraction ke baare mein jaanna hai.,need_interpreter
Kisi ko medical emergency mein doctor se baat karwani hai.,need_interpreter
Yeh log ek doosre se sign language mein baat kar rahe hain.,need_interpreter
"Mujhe restaurant mein order karna hai, par menu Hindi mein hai.",need_interpreter
Foreign delegation ko local protocol samjhana hai.,need_interpreter
Logon ko event schedule samajh nahi aa raha.,need_interpreter
Ek tourist ko emergency contact number chahiye.,need_interpreter
"Samajh nahi aa raha ki ye complaint kya hai, Hindi mein hai.",need_interpreter
Mujhe local transportation ke liye help chahiye.,need_interpreter
Foreign visitor ko security check mein problem ho rahi hai.,need_interpreter
Logon ko evacuation plan samajhne mein mushkil ho rahi hai.,need_interpreter
Ek group ko local market mein shopping ke liye translator chahiye.,need_interpreter
Visitor ko local food ke ingredients samajhne hain.,need_interpreter
"Mujhe emergency mein kisi se baat karni hai, par woh Marathi bol raha hai.",need_interpreter
"Foreign kids ko guide karna hai, woh sirf English bolte hain.",need_interpreter
Logon ko safety briefing samajhne mein dikkat ho rahi hai.,need_interpreter
Ek tourist ko shopping ke liye help chahiye.,need_interpreter
"Mujhe medical information provide karni hai, par language barrier hai.",need_interpreter
"Ye foreigner ko koi cheez dikhani hai, par wo Hindi mein hai.",need_interpreter
"Kisi ko ticket counter pe help chahiye, woh Tamil mein baat kar raha hai.",need_interpreter
Logon ko display board pe likhi information nahi samajh aa rahi.,need_interpreter
Mujhe local customs ke baare mein jaankari chahiye.,need_interpreter
Foreign students ko university ke rules samajhne hain.,need_interpreter
