text,label
Has anyone seen a small brown wallet? It's mine.,lost_item
Mera phone keypad wala ghoom gaya hai.,lost_item
"I left my jacket near the window, but it's not there now.",lost_item
Meri chabi ka guchha mil nahi raha.,lost_item
Someone stole my handbag. It's a black tote.,lost_item
"Mera spectacles kahin gir gaya hai, please check.",lost_item
I lost my travel pillow. It's the inflatable kind.,lost_item
"Mera phone charging pe lagaya tha, ab woh jagah khali hai.",lost_item
"Excuse me, my son lost his toy car. It's blue.",lost_item
"Meri diary kho gayi hai, usme mera contact list tha.",lost_item
I can't find my ear buds case. The white one.,lost_item
Mera scarf kisi ne galti se utha liya hoga.,lost_item
My medicine box is missing. Please check with security.,lost_item
"Mera mobile kahin phone mein rakha tha, ab nahi mil raha.",lost_item
I seem to have lost my passport. Need it urgently.,lost_item
"Mera pen drive gum ho gaya hai, bahut important data tha.",lost_item
Has anyone seen a blue water bottle? Left it on the table.,lost_item
"Meri bracelet mil nahi rahi hai, please help.",lost_item
Someone stole my bike keys. They were hanging.,lost_item
"Mera laptop bag chori ho gaya hai, woh bahut heavy tha.",lost_item
I lost my shopping list. It was in my hand.,lost_item
Mera perfume bottle kahin gir gaya hai.,lost_item
My car keys are missing. Did anyone find them near the entrance?,lost_item
"Mera headphones ka box gayab hai, please help.",lost_item
"I left my book on the seat, now it's not there.",lost_item
"Meri credit card gum ho gayi hai, I need to block it.",lost_item
"Someone might have taken my scarf by mistake, it's grey.",lost_item
"Mera phone ka charger kho gaya hai, need it urgently.",lost_item
"I can't find my ID card. It was in my wallet, please help.",lost_item
"Mera bag yahan se utha liya gaya hai, it was brown.",lost_item
"My sunglasses fell out of my bag, please look carefully.",lost_item
"Mera wallet pocket se nikal gaya hai, please check.",lost_item
I lost my small notebook. It has important contacts.,lost_item
Mera headphone wire kahan hai? It's black.,lost_item
Someone took my backpack. It's a blue backpack.,lost_item
"Yaar, mera phone kahin gir gaya lagta hai.",lost_item
"Excuse me, I think I left my scarf near the entrance.",lost_item
"Mera purse kahaan chala gaya, pata nahi.",lost_item
"Someone must have taken my backpack, it was right here.",lost_item
"My spectacles are missing, I can't see without them.",lost_item
Did anyone see a blue umbrella? I can't find it.,lost_item
"I lost my keys, need to get into my house.",lost_item
"My water bottle is gone, I had it a moment ago.",lost_item
"Ladki ka teddy bear kho gaya hai, bahut ro rahi hai.",lost_item
My headphones are not in my bag anymore.,lost_item
"Kisi ne mera shopping bag chura liya, saara saamaan gaya.",lost_item
"I can't find my ID card, this is a problem.",lost_item
"Mera watch nahi mil raha, precious tha.",lost_item
Did anyone hand in a black wallet?,lost_item
"My sunglasses fell off somewhere, I think.",lost_item
"I've lost my charger, phone is about to die.",lost_item
Mera chashma kahin reh gaya hai.,lost_item
"Someone picked up my travel pillow, maybe by mistake.",lost_item
"My notebook is missing, had important notes in it.",lost_item
"Mere earrings kho gaye hain, shaadi mein pehne the.",lost_item
I seem to have misplaced my favorite pen.,lost_item
My son's favorite toy car is lost.,lost_item
Kisko mera lunch box dikha hai?,lost_item
"I left my scarf on that chair, but it's not there now.",lost_item
My fitness tracker is gone from my wrist.,lost_item
"Mera wallet stall mein reh gaya tha, ab nahi hai.",lost_item
Has anyone found a brown leather wallet?,lost_item
My small handbag is missing.,lost_item
I can't locate my spare keys.,lost_item
Mera mobile phone kahin drop ho gaya.,lost_item
"My daughter's doll is lost, she's very upset.",lost_item
I think I left my book on the metro.,lost_item
Mere haath se mera bracelet gir gaya.,lost_item
My gym bag is nowhere to be found.,lost_item
Kisi ne mera laptop bag utha liya hoga.,lost_item
My important documents are missing from my briefcase.,lost_item
I seem to have lost my parking ticket.,lost_item
Mera scarf bench par chhoot gaya.,lost_item
My noise-cancelling headphones are missing.,lost_item
"I lost my eyeglasses, can't see a thing.",lost_item
My keychain with multiple keys is lost.,lost_item
Mera wallet pocket se nikal gaya lagta hai.,lost_item
Has anyone seen a black Lenovo laptop?,lost_item
My water bottle is not in my backpack.,lost_item
I left my sunglasses on the table.,lost_item
Mera mobile phone kahin baith gaya.,lost_item
"My child's favorite toy is lost, he's crying.",lost_item
I can't find my travel adapter.,lost_item
Mere earrings kahin gir gaye hain.,lost_item
My gym shoes are missing from the locker.,lost_item
"Someone took my umbrella, it was right here.",lost_item
"My wallet has been stolen, I'm sure of it.",lost_item
Mera bag stall mein reh gaya tha.,lost_item
I seem to have misplaced my passport.,lost_item
My mobile phone is missing from my pocket.,lost_item
Kisko mera pen dikha hai?,lost_item
"My car keys are lost, I'm stranded.",lost_item
I think I left my jacket in the restaurant.,lost_item
Mera purse bench par chhoot gaya.,lost_item
"My necklace is missing, it was a gift.",lost_item
Has anyone found a red backpack?,lost_item
My child's teddy bear is lost.,lost_item
I can't find my travel pillow.,lost_item
Mera mobile kahin gir gaya.,lost_item
My sunglasses fell out of my bag.,lost_item
"I lost my umbrella, it was raining.",lost_item
My gym bag has been stolen.,lost_item
Mera wallet pocket se gayab ho gaya.,lost_item
Someone must have taken my phone.,lost_item
I left my charger in the hotel room.,lost_item
"My keys are lost, I can't get in.",lost_item
Mera scarf kahin reh gaya hai.,lost_item
My water bottle is missing from my bag.,lost_item
I seem to have lost my spectacles.,lost_item
"My ID card is lost, this is bad.",lost_item
Mera mobile phone stall mein reh gaya tha.,lost_item
Has anyone seen a black iPhone?,lost_item
My headphones fell out of my pocket.,lost_item
I lost my wallet in the crowd.,lost_item
My car keys are missing.,lost_item
Mera purse kahin gir gaya lagta hai.,lost_item
I think I left my laptop on the train.,lost_item
My gym shoes are gone.,lost_item
Someone picked up my scarf by mistake.,lost_item
My travel documents are missing.,lost_item
Mera mobile phone pocket se nikal gaya.,lost_item
"My sunglasses are lost, need them for the sun.",lost_item
"I lost my umbrella, it's raining heavily.",lost_item
"My gym bag is missing, had my workout clothes.",lost_item
Mera wallet stalls mein kho gaya.,lost_item
Someone has stolen my phone.,lost_item
I left my charger at the cafe.,lost_item
My keys have disappeared.,lost_item
Mera scarf bench par chhoot gaya tha.,lost_item
My water bottle is no longer in my bag.,lost_item
I can't seem to find my glasses.,lost_item
My ID card has vanished.,lost_item
Mera mobile phone bench par chhoot gaya.,lost_item
Has anyone seen a silver Samsung phone?,lost_item
My headphones are missing from my bag.,lost_item
I lost my wallet somewhere near the exit.,lost_item
"Bhaiya, mera phone mil nahi raha hai, yahaan kahin rakha tha.",lost_item
"Excuse me, I think I left my scarf near the entrance.",lost_item
"Mera wallet kahin gir gaya, please help find it.",lost_item
"Meri keychain kahin chali gayi, usme ghar ki keys hain.",lost_item
"Kisi ne mera backpack utha liya lagta hai, woh chair pe rakha tha.",lost_item
"Hello, I've lost my spectacles, they are black framed.",lost_item
"Yaar, mera charger nahi mil raha, mera phone dead hone wala hai.",lost_item
"My daughter's teddy bear is missing, it's very important to her.",lost_item
"Mera ID card kho gaya hai, bahut zaroori hai.",lost_item
"I can't find my sunglasses, they were on my head.",lost_item
"Mera water bottle mil nahi raha, public mein rakha tha.",lost_item
Has anyone seen a blue umbrella? I seem to have misplaced it.,lost_item
"Mera Bluetooth earphone gum ho gaya, ek side ka.",lost_item
"My office keys are gone, I had them in my pocket.",lost_item
"Mera laptop bag kahin reh gaya, usme important documents hain.",lost_item
"Maine apna scarf table pe chhod diya, shayad.",lost_item
Can you help me find my diary? It has my personal notes.,lost_item
"Mera purse mil nahi raha, usme cash aur cards the.",lost_item
I think my watch fell off somewhere near the food court.,lost_item
"Mera scarf kahin gir gaya, woh red color ka tha.",lost_item
My son's favorite toy car is missing.,lost_item
"Mera ID card nahi mil raha, bahut urgent hai.",lost_item
"I've lost my keys, possibly near the main entrance.",lost_item
Mera phone charger kahin chhoot gaya.,lost_item
Has anyone found a black leather wallet?,lost_item
"Mera backpack kahin reh gaya, usme mera lunch tha.",lost_item
I've misplaced my reading glasses.,lost_item
"Mera jewellery box gum ho gaya, usme meri earrings thi.",lost_item
My scarf seems to have disappeared from the chair.,lost_item
"Mera phone mil nahi raha, Maine yahaan rakha tha.",lost_item
I can't find my gym bag.,lost_item
"Mera wallet kahin gir gaya hai, please check.",lost_item
Meri car keys kho gayi hain.,lost_item
Someone might have taken my umbrella.,lost_item
Mera headphone kahin chhoot gaya hai.,lost_item
"I've lost my sunglasses, they are blue.",lost_item
"Mera bag kahin reh gaya hai, usme mera laptop tha.",lost_item
"My spectacles are missing, they are gold-rimmed.",lost_item
"Mera water bottle mil nahi raha, maine coffee shop mein dekha tha.",lost_item
"I can't find my ID card, it's very important.",lost_item
"Mera mobile gum ho gaya hai, please help.",lost_item
"My keys were in my jacket pocket, now they are gone.",lost_item
"Mera scarf kahin gir gaya, woh blue colour ka tha.",lost_item
I think I left my charger at the charging station.,lost_item
"Mera phone kahin chhoot gaya, yeh bahut zaroori hai.",lost_item
"My son's backpack is missing, it's a red one.",lost_item
"Mera wallet nahi mil raha, kahin gir gaya lagta hai.",lost_item
"I've lost my umbrella, it was a black one.",lost_item
"Mera ID card gum ho gaya, please help me find it.",lost_item
My sunglasses seem to have vanished.,lost_item
"Mera laptop kahin reh gaya, I need it urgently.",lost_item
"I can't find my headphones, they are white.",lost_item
"Mera water bottle mil nahi raha, kahin rakha tha.",lost_item
My daughter's water bottle is missing.,lost_item
"Mera wallet kahin gir gaya, usme meri photos hain.",lost_item
I've lost my car keys.,lost_item
"Mera phone kahin chhoot gaya hai, please dekho.",lost_item
Has anyone seen a brown leather wallet?,lost_item
"Mera backpack gum ho gaya, usme mera laptop tha.",lost_item
"I can't find my spectacles, they were on the table.",lost_item
"Mera ID card nahi mil raha, bahut emergency hai.",lost_item
"My scarf is missing, it was a gift.",lost_item
"Mera phone kahin chhoot gaya hai, please help find it.",lost_item
"I've misplaced my gym bag, it's blue.",lost_item
"Mera wallet kahin gir gaya, usme meri ID thi.",lost_item
My keys have gone missing.,lost_item
Mera umbrella kahin reh gaya hai.,lost_item
"I can't find my headphones, they are black.",lost_item
"Mera water bottle kahin gir gaya, please check.",lost_item
"My son's toy car is missing, it's red.",lost_item
"Mera mobile gum ho gaya, I need it urgently.",lost_item
"I've lost my sunglasses, they were on my head.",lost_item
"Mera wallet kahin chhoot gaya, usme cash tha.",lost_item
"My spectacles are lost, they are round.",lost_item
"Mera ID card kahin gir gaya hai, please help.",lost_item
"I can't find my laptop bag, it's very important.",lost_item
"Mera phone kahin chhoot gaya, I left it on the chair.",lost_item
"My scarf is missing, it was white.",lost_item
"Mera wallet gum ho gaya, please find it.",lost_item
"I've lost my car keys, they are silver.",lost_item
"Mera backpack kahin gir gaya hai, usme mera lunch tha.",lost_item
"My gym bag is gone, I had it near the entrance.",lost_item
"Mera phone kahin chhoot gaya, it has all my contacts.",lost_item
"I can't find my headphones, they are blue.",lost_item
Mera water bottle kahin reh gaya hai.,lost_item
"My daughter's teddy bear is lost, she is crying.",lost_item
"Mera wallet kahin gir gaya, please help me.",lost_item
"I've lost my keys, they were in my bag.",lost_item
"Mera phone kahin chhoot gaya, I need it for my work.",lost_item
"My ID card is missing, it's a government ID.",lost_item
"Mera scarf kahin gir gaya, it was very expensive.",lost_item
"I can't find my sunglasses, they were in my pocket.",lost_item
"Mera laptop kahin reh gaya, I left it on the table.",lost_item
My headphones seem to have disappeared.,lost_item
Mera water bottle kahin chhoot gaya hai.,lost_item
"My son's backpack is missing, it's very important.",lost_item
"Mera wallet kahin gir gaya, please check the lost and found.",lost_item
"I've lost my umbrella, it was near the exit.",lost_item
"Mera phone kahin chhoot gaya, I need it for the meeting.",lost_item
"My spectacles are gone, they are black.",lost_item
"Mera ID card kahin chhoot gaya, please help.",lost_item
"I can't find my gym bag, it's a black one.",lost_item
"Mera phone kahin gir gaya, please help me find it.",lost_item
"My scarf is missing, it was a gift from my mother.",lost_item
"Yaar, mera phone kahin gir gaya hai, help karo.",lost_item
"Bhai, meri purse nahi mil rahi hai, pata nahi kahan reh gayi.",lost_item
"Excuse me, kisi ne mera backpack dekha kya? Lagta hai chhoot gaya.",lost_item
"Help! Meri car keys kho gayi hain, main entry gate ke paas thi.",lost_item
"Mujhe mera passport nahi mil raha, please help check.",lost_item
"Mera laptop bag kahin reh gaya, koi dekha kya?",lost_item
"Yaar, mera headphone set mil nahi raha.",lost_item
"Bhaiya, meri glasses kho gayi hain, black colour ki thi.",lost_item
Kisi ne mera scarf uthaya hai kya? Wo red colour ka tha.,lost_item
"Mujhe mera wallet nahi mil raha, I think I left it in the cafe.",lost_item
"Mera bracelet kahin gir gaya, gold ka hai.",lost_item
"Help! Meri ID card kho gayi hai, last time maine counter pe dekhi thi.",lost_item
"Yaar, mera charger nahi mil raha hai.",lost_item
"Bhai, mera sunglass kahin reh gaya hai.",lost_item
Kisi ne mera water bottle dekhi kya? Blue color ki hai.,lost_item
"Mujhe mera pen nahi mil raha, I need it urgently.",lost_item
"Mera backpack kahin chhoot gaya, please check the seating area.",lost_item
"Help! Meri memory card kho gayi hai, usme important photos hain.",lost_item
"Yaar, mera diary nahi mil raha, sab important notes usme hain.",lost_item
"Bhai, meri earphone case kahin reh gayi.",lost_item
Kisi ne mera umbrella uthaya hai kya? It was raining earlier.,lost_item
"Mujhe mera ticket nahi mil raha, how will I enter?",lost_item
"Mera laptop chori ho gaya lagta hai, main bas restroom gaya tha.",lost_item
"Help! Meri watch kho gayi hai, silver colour ki thi.",lost_item
"Yaar, mera keychain nahi mil raha, usme car key bhi thi.",lost_item
"Bhai, mera wallet kahin gir gaya hai, andar cash aur cards the.",lost_item
Kisi ne mera jacket dekha kya? Black leather jacket tha.,lost_item
"Mujhe mera phone nahi mil raha, I was sitting near the entrance.",lost_item
"Mera camera bag kahin chhoot gaya, please check the luggage counter.",lost_item
"Help! Meri sunglasses kho gayi hain, I can't see properly without them.",lost_item
"Yaar, mera earphones nahi mil rahe, I need them for my call.",lost_item
"Bhai, mera wallet khoya hai, please help find it.",lost_item
Kisi ne mera backpack dekha kya? Brown colour ka tha.,lost_item
"Mujhe mera ID card nahi mil raha, I need it to enter.",lost_item
"Mera mobile kahin gir gaya hai, I was talking on it.",lost_item
"Help! Meri watch kho gayi hai, I got it as a gift.",lost_item
"Yaar, mera purse nahi mil raha, I had money in it.",lost_item
"Bhai, mera phone chori ho gaya lagta hai, CCTV check karo.",lost_item
Kisi ne mera laptop bag uthaya hai kya? I left it unattended for a minute.,lost_item
"Mujhe mera passport nahi mil raha, I have an early flight.",lost_item
"Mera car key kahin gir gayi hai, please help.",lost_item
"Help! Meri wallet kho gayi hai, inside there are important documents.",lost_item
"Yaar, mera headphone nahi mil raha, I was listening to music.",lost_item
"Bhai, mera sunglass khoya hai, it was expensive.",lost_item
Kisi ne mera bag dekha kya? It has my laptop inside.,lost_item
"Mujhe mera mobile nahi mil raha, please help me check.",lost_item
"Mera scarf kahin chhoot gaya hai, can someone help?",lost_item
"Help! Meri glasses kho gayi hain, I can't see clearly.",lost_item
"Yaar, mera keychain nahi mil raha, I lost it somewhere.",lost_item
"Bhai, mera wallet nahi mil raha, I searched everywhere.",lost_item
Kisi ne mera phone dekha kya? It was on the table.,lost_item
"Mujhe mera ID card nahi mil raha, I need it for verification.",lost_item
"Mera laptop bag kahin gir gaya hai, I am worried.",lost_item
"Help! Meri memory card kho gayi hai, I lost all my photos.",lost_item
"Yaar, mera diary nahi mil raha, it has personal notes.",lost_item
"Bhai, mera earphone case kahin kho gaya hai.",lost_item
Kisi ne mera umbrella dekha kya? It's a black umbrella.,lost_item
"Mujhe mera ticket nahi mil raha, I'm panicking.",lost_item
"Mera laptop chori ho gaya hai, please help me.",lost_item
"Help! Meri watch kho gayi hai, please help me find it.",lost_item
"Yaar, mera keychain nahi mil raha, it has my house key.",lost_item
"Bhai, mera wallet kho gaya hai, please check your lost and found.",lost_item
Kisi ne mera backpack dekha kya? It's a black backpack.,lost_item
"Mujhe mera ID card nahi mil raha, I am stuck.",lost_item
"Mera mobile kahin gir gaya hai, please check the floor.",lost_item
"Help! Meri watch kho gayi hai, it's very important to me.",lost_item
"Yaar, mera purse nahi mil raha, I need my money.",lost_item
"Bhai, mera phone chori ho gaya hai, please help.",lost_item
Kisi ne mera laptop bag uthaya hai kya? I just stepped away for a moment.,lost_item
"Mujhe mera passport nahi mil raha, I am very stressed.",lost_item
"Mera car key kahin chhoot gaya hai, I can't drive.",lost_item
"Help! Meri wallet kho gayi hai, it has my credit cards.",lost_item
"Yaar, mera headphone nahi mil raha, I can't listen to music.",lost_item
"Bhai, mera sunglass khoya hai, it was very comfortable.",lost_item
Kisi ne mera bag dekha kya? It has my personal belongings.,lost_item
"Mujhe mera mobile nahi mil raha, I have an important call soon.",lost_item
"Mera scarf kahin gir gaya hai, I am feeling cold.",lost_item
"Help! Meri glasses kho gayi hain, I can't see the signs.",lost_item
"Yaar, mera keychain nahi mil raha, I lost my keys.",lost_item
"Bhai, mera wallet nahi mil raha, I need it for shopping.",lost_item
Kisi ne mera phone dekha kya? It's a black iPhone.,lost_item
"Mujhe mera ID card nahi mil raha, I'm supposed to be in a meeting.",lost_item
"Mera laptop bag kahin gir gaya hai, please check the lost and found.",lost_item
"Help! Meri memory card kho gayi hai, my work is on it.",lost_item
"Yaar, mera diary nahi mil raha, it's my personal journal.",lost_item
"Bhai, mera earphone case kahin reh gaya hai, I need my earphones.",lost_item
Kisi ne mera umbrella dekha kya? It was a gift.,lost_item
"Mujhe mera ticket nahi mil raha, I might miss the event.",lost_item
"Mera laptop chori ho gaya hai, I need to report it.",lost_item
"Help! Meri watch kho gayi hai, it's a smart watch.",lost_item
"Yaar, mera keychain nahi mil raha, it has a lucky charm.",lost_item
"Bhai, mera wallet kho gaya hai, I was just holding it.",lost_item
Kisi ne mera backpack dekha kya? It's a blue backpack.,lost_item
"Mujhe mera ID card nahi mil raha, it has my photo.",lost_item
"Mera mobile kahin gir gaya hai, I'm really worried.",lost_item
"Help! Meri watch kho gayi hai, it's a vintage watch.",lost_item
"Yaar, mera purse nahi mil raha, I can't find it anywhere.",lost_item
"Bhai, mera phone chori ho gaya hai, I need to call my family.",lost_item
Kisi ne mera laptop bag uthaya hai kya? I put it down for a second.,lost_item
"Mujhe mera passport nahi mil raha, I have an important appointment.",lost_item
"Mera car key kahin gir gayi hai, please help me find it.",lost_item
"Help! Meri wallet kho gayi hai, it has my driver's license.",lost_item
"Yaar, mera headphone nahi mil raha, I need it for studying.",lost_item
"Bhai, mera sunglass khoya hai, it was my favourite pair.",lost_item
Kisi ne mera bag dekha kya? It has all my essentials.,lost_item
"Mujhe mera mobile nahi mil raha, I was checking my messages.",lost_item
"Mera scarf kahin chhoot gaya hai, it's my favourite scarf.",lost_item
"Help! Meri glasses kho gayi hain, I need them to read.",lost_item
"Yaar, mera keychain nahi mil raha, I can't find my keys.",lost_item
"Bhai, mera wallet nahi mil raha, I had cash in it.",lost_item
Kisi ne mera phone dekha kya? It's a silver phone.,lost_item
"Bhaiya, mera phone pocket se gir gaya shayad.",lost_item
"Excuse me, meri car ki keys kahin reh gayi hain.",lost_item
"Yaar, mera wallet blue color ka, dikh nahi raha.",lost_item
Mera laptop bag bench par chhoot gaya hai.,lost_item
Kisi ne mera bracelet chura liya lagta hai.,lost_item
My sunglasses are missing from my bag.,lost_item
"Mera passport gum ho gaya, please help!",lost_item
I think I left my scarf near the entrance.,lost_item
"Mera chashma kahin gir gaya, bahut important hai.",lost_item
Someone took my water bottle.,lost_item
Meri purse mein se paise gayab hain.,lost_item
I can't find my shopping bag anywhere.,lost_item
Mera headphone set kho gaya hai.,lost_item
Mera charger nahi mil raha hai.,lost_item
Baby ka teddy bear kahin reh gaya.,lost_item
"Mera memory card kho gaya hai, usme important photos hain.",lost_item
I've lost my ID card.,lost_item
Mera umbrella baarish mein kahin reh gaya.,lost_item
My favourite pen is missing.,lost_item
"Mera wallet mein credit card tha, mil nahi raha.",lost_item
Mera blue watch kahin gir gaya.,lost_item
I seem to have lost my keys.,lost_item
Mera backpack nahi mil raha.,lost_item
Kisi ne mera bag utha liya.,lost_item
Mera phone kahin chhoot gaya hai.,lost_item
My spectacles fell somewhere.,lost_item
Mera purse gum ho gaya hai.,lost_item
Mera driver's license kho gaya hai.,lost_item
I forgot my umbrella inside.,lost_item
Mera laptop charger nahi mil raha hai.,lost_item
Mera earphones kahin reh gaye.,lost_item
My scarf is lost.,lost_item
Mera wallet ka color black tha.,lost_item
Mera pen drive gum ho gaya.,lost_item
I lost my handkerchief.,lost_item
"Mera wallet mein cash nahi hai, bas cards hain.",lost_item
Mera gym bag kahin reh gaya.,lost_item
"Mera wallet, usme mera photo bhi tha.",lost_item
My bracelet fell off.,lost_item
Mera sunglasses ka case nahi mil raha.,lost_item
Mera camera battery kho gayi.,lost_item
I've misplaced my glasses.,lost_item
Mera wallet bag mein nahi hai.,lost_item
Mera perfume bottle kahin gir gaya.,lost_item
"Mera wallet mein mera photo bhi tha, please dhundh dijiye.",lost_item
My phone charger is missing.,lost_item
Mera wallet black color ka hai.,lost_item
Mera wallet mein mera ID tha.,lost_item
Mera wallet kahin gir gaya.,lost_item
Mera wallet mein mera ATM card tha.,lost_item
Mera wallet mein mera photo bhi tha.,lost_item
"Mera wallet, please dhundh dijiye.",lost_item
"Mera wallet, woh maroon color ka tha.",lost_item
"Mera wallet, usme mera ID card hai.",lost_item
Mera wallet mein mera driving license hai.,lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai.",lost_item
"Mera wallet, woh brown color ka tha.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ATM card hai.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo hai.",lost_item
"Mera wallet, usme mera photo bhi tha, please.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai.",lost_item
"Mera wallet, woh black color ka hai, please dhundh dijiye.",lost_item
"Mera wallet, usme mera photo tha.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo hai, thank you.",lost_item
"Mera wallet, usme mera ID card bhi tha.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, I need it.",lost_item
"Mera wallet, usme mera photo bhi tha, I'm very worried.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai, I lost it.",lost_item
"Mera wallet, usme mera photo bhi tha, please help me find it.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, it's important.",lost_item
"Mera wallet, usme mera photo bhi tha, I'm losing my mind.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai, I can't find it.",lost_item
"Mera wallet, usme mera photo bhi tha, I really need it back.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, it has all my cards.",lost_item
"Mera wallet, usme mera photo bhi tha, it's gone.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai, I'm so stressed.",lost_item
"Mera wallet, usme mera photo bhi tha, please help.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, it has my identity.",lost_item
"Mera wallet, usme mera photo bhi tha, I'm really worried.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai, it's lost.",lost_item
"Mera wallet, usme mera photo bhi tha, please find it.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, I can't live without it.",lost_item
"Mera wallet, usme mera photo bhi tha, it disappeared.",lost_item
"Mera wallet, please dhundh dijiye, usme mera ID card bhi hai, I'm so upset.",lost_item
"Mera wallet, usme mera photo bhi tha, I need it back urgently.",lost_item
"Mera wallet, please dhundh dijiye, usme mera photo bhi hai, it's very important.",lost_item
