text,label
Restaurant ke pichle side mein choti si aag hai.,small_fire
"Yahan pe decoration ke saman mein aag lag gayi hai, chota sa.",small_fire
Ek vendor ka gas cylinder leak ho raha hai aur halka flame hai.,small_fire
Parking mein ek scooter se smoke aa raha hai.,small_fire
"Stage ke piche kuch jal raha hai, dhuaan dikh raha hai.",small_fire
"Ek lady ke purse mein kuch hua hai, smoke aa raha hai.",small_fire
"Information desk pe computer on fire hai, chota sa.",small_fire
"Yahan table pe chiz jal rahi hai, jaldi aao bhai.",small_fire
"Electric pole se spark ho raha hai, chota sa fire.",small_fire
"Ek stall pe oil spill ho gaya aur aag lag gayi, choti si.",small_fire
"Main exit ke paas dhuaan hai, koi aag lagayi hai kya?",small_fire
"Ek artist ke saman mein kuch jal raha hai, chota sa.",small_fire
"Food court mein kisi ne chij jalake phenk di hai, halka dhuaan hai.",small_fire
"Car ke paas dhuaan hai, shayad short circuit hua hai.",small_fire
"Yahan pe ek chair mein aag lagi hai, jaldi.",small_fire
Electrical box se halka smoke aa raha hai.,small_fire
"Festival ke gate pe choti si aag lagi hai, jaldi karo.",small_fire
Ek food stall pe fryer mein oil gir gaya aur aag lagi.,small_fire
"Dekho, ek khambe se smoke aa raha hai, chota sa fire.",small_fire
"Yahan pe kuch jala hai, smell bahut aa rahi hai.",small_fire
Electrical wiring mein chota sa fire hua hai.,small_fire
Restaurant ke bahar bin mein aag hai.,small_fire
"Ek stall pe saman jal raha hai, chota sa.",small_fire
"Smoke dikh raha hai yahan pe, jaldi dekho.",small_fire
"Aag lag gayi hai ek stall pe, jaldi aao.",small_fire
"Chota sa fire hua hai, jaldi karo.",small_fire
"Dhuaan aa raha hai, kuch jal raha hai.",small_fire
Fire ho gaya hai yahan pe.,small_fire
Stall ke paas kuch jal raha hai.,small_fire
Cooking ke time aag lagi.,small_fire
Electrical problem se fire.,small_fire
"Choti si aag hai, control karo.",small_fire
"Smoke visible hai, fire risk.",small_fire
Garbage bin mein aag lagi hai.,small_fire
Short circuit se spark aur dhuaan.,small_fire
Kitchen mein cooking accident.,small_fire
Chota sa jalne ka incident.,small_fire
"Yahan pe dhuaan dikh raha hai, sambhalo.",small_fire
"Ek stall pe choti si aag hai, jaldi.",small_fire
Smoke detected near food stall.,small_fire
Electrical fire incident.,small_fire
"Cooking fire, small scale.",small_fire
"Chota sa fire hai, jaldi aao.",small_fire
"Dhuaan dikh raha hai, kuch jal raha hai.",small_fire
"Fire alarm trigger hua hai, check karo.",small_fire
Ek vendor ke saman mein aag.,small_fire
Small fire near the main gate.,small_fire
"Yahan pe dhuaan hai, jaldi.",small_fire
"Electrical short circuit, small fire.",small_fire
Cooking oil caught fire.,small_fire
Chota sa jal gaya hai.,small_fire
Smoke coming from a stall.,small_fire
Fire incident at a food stall.,small_fire
Short circuit fire.,small_fire
"Choti si aag hai, control ho jayegi.",small_fire
"Dhuaan dikh raha hai, jaldi dekho.",small_fire
Emergency mein chota sa fire.,small_fire
Ek vendor ke table pe aag.,small_fire
Smoke from an electrical appliance.,small_fire
Festival area mein chota sa fire.,small_fire
"Cooking accident, small fire.",small_fire
Yahan pe dhuaan aa raha hai.,small_fire
"Chota sa fire hua hai, help please.",small_fire
Fire incident reported.,small_fire
"Smoke detected, small fire.",small_fire
"Bhai, stall number 5 pe aag lag gayi hai, jaldi aao!",small_fire
"Kitchen mein se dhuaan nikal raha hai, kuch jal raha hai!",small_fire
"Excuse me, wahan electrical panel mein se spark ho raha hai.",small_fire
"Papa, chaaye ke thele pe thoda aag hai.",small_fire
"Security ji, kabab stall pe halka aag ka shikar hai.",small_fire
"Yahan pe trash bin mein kuch jal raha hai, please dekho.",small_fire
"Oh no, ground floor pe light ke paas smoke smell aa rahi hai.",small_fire
"Guard sahab, ek chote se dukaan mein aag jaisi dikh rahi hai.",small_fire
"Madam, yeh dekho, carpet pe halka sa jal raha hai.",small_fire
Help! vendor ke saman mein se dhuaan aa raha hai.,small_fire
"Kuch short circuit hua hai shayad, wiring jal rahi hai.",small_fire
"Bhaiya, samose ke stall pe chota sa aag ka gola bana hai.",small_fire
"Fire alarm baj raha hai, lekin yahan halka dhuaan hai sirf.",small_fire
Mere saamne wale stall mein cooking ke time aag pakad li.,small_fire
"Light fitting mein se smoke aa rahi hai, bhai.",small_fire
"Sir, ek chota sa jalta hua piece gir gaya hai table pe.",small_fire
"Yaar, yahan balcony mein se dhuaan aa raha hai, kuch jala diya.",small_fire
Emergency! Food court mein ek stall pe aag hai.,small_fire
Ground floor pe chalti hui dukaan mein se dhuaan aa raha hai.,small_fire
"Kuch electrical issue hai, smoke smell bahut zyada hai.",small_fire
"Chai ke tapri pe choti si aag lagi hai, jaldi karo.",small_fire
"Mere paas wale counter pe dhuaan dikh raha hai, aag nahi.",small_fire
"Guard, decoration mein aag lag gayi hai, choti si.",small_fire
"Sir, ek customer ke bag se halka dhuaan nikal raha tha.",small_fire
"Wahan corner mein kuch jal raha hai, pakka aag hai.",small_fire
"Bhai, yeh table cloth mein aag lag gayi hai.",small_fire
"Security, music system ke paas se smoke smell aa rahi hai.",small_fire
"Cooking ke time oil mein aag lag gayi thi, ab control hai.",small_fire
"Thoda dhuaan hai sir, electrical socket ke paas.",small_fire
"Chote se dukaan mein aag dikh rahi hai, jaldi pahuncho.",small_fire
Ground floor pe ek stall mein halka sa aag ka shikar hai.,small_fire
"Yaar, yeh wiring jal rahi hai, smoke bahut hai.",small_fire
"Mama, chai ke stall pe kuch jal gaya hai.",small_fire
"Smoke detector activate hua hai, lekin koi badi aag nahi.",small_fire
Stall number 12 mein chota sa aag ka incident hua hai.,small_fire
"Lights ke paas se dhuaan aa raha hai, kuch short circuit lagta hai.",small_fire
"Guard sahab, ek stall mein halka sa aag ka gola dikh raha hai.",small_fire
"Carpet pe kuch gir gaya aur jal raha hai, chota sa.",small_fire
"Vendor ke saman mein se halka dhuaan nikal raha hai, help!",small_fire
Short circuit ki wajah se wiring mein aag lag gayi hai.,small_fire
"Bhaiya, burger stall pe choti si aag lagi hai.",small_fire
"Fire alarm bajne laga hai, yahan thoda dhuaan hai.",small_fire
Mere saamne wale stall mein cooking karte hue aag pakad li thi.,small_fire
"Fan ke paas se smoke aa rahi hai, bhai.",small_fire
"Sir, ek chota sa jalta hua tukda gir gaya tha.",small_fire
"Yaar, balcony mein se thoda dhuaan hai, kuch jal gaya.",small_fire
Emergency! Food court mein ek chota aag ka ghatna.,small_fire
Ground floor pe ek dukaan mein se dhuaan aa raha hai.,small_fire
"Kuch electrical problem hai, smell bahut ajeeb hai.",small_fire
Chai ki dukaan pe chota sa aag ka incident hua hai.,small_fire
"Mere paas wale counter pe dhuaan dikh raha hai, aag nahi lagti.",small_fire
"Guard, decoration light mein aag lag gayi hai, bilkul choti si.",small_fire
"Sir, ek visitor ke purse se halka dhuaan nikal raha tha.",small_fire
"Corner mein kuch jal raha hai, halka sa aag hai.",small_fire
"Bhai, yeh paper mein aag lag gayi hai.",small_fire
"Security, AC unit ke paas se smoke smell aa rahi hai.",small_fire
"Cooking ke time gas pe aag lag gayi thi, control ho gaya.",small_fire
"Thoda dhuaan hai sir, switch board ke paas.",small_fire
"Chote se stall mein aag dikh rahi hai, jaldi aao please.",small_fire
Ground floor pe ek stall mein chota sa aag ka shikar hai.,small_fire
"Yaar, yeh fan ki wire jal rahi hai, smoke bahut aayi.",small_fire
"Mama, juice stall pe kuch jal gaya hai.",small_fire
"Smoke detector chala hai, lekin asli aag nahi hai.",small_fire
Stall number 8 mein chota sa aag ka incident report hua hai.,small_fire
"Ceiling light ke paas se dhuaan aa raha hai, short circuit lagta hai.",small_fire
"Guard sahab, ek stall mein halka sa aag ka gola dikh raha tha.",small_fire
"Curtain pe kuch gir gaya aur jal raha hai, chota sa.",small_fire
"Vendor ke saman mein se halka dhuaan aa raha tha, help me!",small_fire
"Short circuit hone se wiring mein aag lag gayi hai, choti si.",small_fire
"Bhaiya, momos stall pe choti si aag lagi hai.",small_fire
"Fire alarm baj raha hai, yahan halka dhuaan hi hai.",small_fire
"Mere saamne wale stall mein cooking ke time aag pakad li thi, choti.",small_fire
"AC unit ke paas se smoke aa rahi hai, bhai.",small_fire
"Sir, ek chota sa jalta hua kaagaz gir gaya tha.",small_fire
"Yaar, balcony se thoda dhuaan aa raha hai, kuch jala hai.",small_fire
Emergency! Food court mein ek chota sa aag ka incident hua.,small_fire
Ground floor pe ek stall mein se dhuaan aa raha hai.,small_fire
"Kuch electrical issue hai, smell bahut khatarnak hai.",small_fire
Chai ki dukaan pe chota sa aag ka ghatna hua hai.,small_fire
"Mere paas wale counter pe dhuaan dikh raha hai, aag nahi lagii.",small_fire
"Guard, decoration light mein aag lag gayi hai, bilkul halki si.",small_fire
"Sir, ek visitor ke phone se halka dhuaan nikal raha tha.",small_fire
"Corner mein kuch jal raha hai, thoda sa aag ka shikar hai.",small_fire
"Bhai, yeh plastic mein aag lag gayi hai.",small_fire
"Security, fan ke paas se smoke smell aa rahi hai.",small_fire
"Cooking ke time gas pe aag pakad li thi, ab control mein hai.",small_fire
"Thoda dhuaan hai sir, plug point ke paas.",small_fire
"Chote se stall mein aag dikh rahi hai, jaldi aao koi.",small_fire
Ground floor pe ek stall mein halka sa aag ka ghatna hua.,small_fire
"Yaar, yeh AC ki wire jal rahi hai, smoke bahut dikh raha hai.",small_fire
"Mama, chaat stall pe kuch jal gaya hai.",small_fire
"Smoke detector activate ho gaya, lekin asli aag nahi dikh rahi.",small_fire
Stall number 2 pe chota sa aag ka incident report hua hai.,small_fire
"Fan ke paas se dhuaan aa raha hai, shayad short circuit hai.",small_fire
"Guard sahab, ek stall mein halka sa aag ka shikar tha.",small_fire
"Bag mein kuch gir gaya aur jal raha hai, chota sa.",small_fire
"Vendor ke saman mein se halka dhuaan aa raha tha, please help!",small_fire
Chota sa aag ka gola dikh raha hai stall ke piche.,small_fire
"Ek dukaan mein se dhuaan nikal raha hai, jaldi aao.",small_fire
Mere building ke ground floor mein kuch jal raha hai.,small_fire
"Kitchen mein chota sa fire ho gaya hai, emergency!",small_fire
"Electrical panel ke paas smoke hai, lagta hai short circuit hai.",small_fire
"Chai ke stall pe chota sa bawal ho gaya, aag lagne lagi.",small_fire
"Kisi ne cigarette phenki thi, ghass mein aag pakad li.",small_fire
"Wahan pe khane ke stall se dhuaan aa raha hai, jaldi dekho.",small_fire
Parking area mein kisi bike mein choti si aag lagi hai.,small_fire
Festival ground mein ek tent mein se dhuaan aa raha hai.,small_fire
"Stage ke side mein kuch jal raha hai, jaldi karo.",small_fire
Mere saamne wali shop mein se dhuaan nikal raha hai.,small_fire
Chota sa electrical fire hai reception area mein.,small_fire
"Kids zone ke paas kuch jal raha tha, abhi bujha diya but smoke hai.",small_fire
"Garbage bin mein choti si aag hai, jaldi aao!",small_fire
"Ek food truck mein se smoke aa raha hai, pata nahi kya hua.",small_fire
"Car ke bonnet se dhuaan nikal raha hai, shayad aag hai.",small_fire
Outdoor seating area mein kuch jal raha hai.,small_fire
"Portable toilet ke paas dhuaan hai, jaldi.",small_fire
Main entrance ke paas jalne kiबू aa rahi hai.,small_fire
Ek vendor ke cart mein chota sa fire hua.,small_fire
Sabzi mandi mein ek stall par aag.,small_fire
"Hotel ke lobby mein smoke detector baja hai, shayad chota aag.",small_fire
Gym ke AC unit se dhuaan nikal raha hai.,small_fire
Cinema hall ke projector room mein smoke detected.,small_fire
Shopping mall ke food court mein choti si aag.,small_fire
Hospital ke corridor mein kisi ne kuch jalaya hai.,small_fire
School ke playground mein choti si aag lagi thi.,small_fire
Office building ke pantry mein smoke aa raha hai.,small_fire
Warehouse mein ek shelf se dhuaan.,small_fire
Construction site par chota sa fire incident.,small_fire
Park ke ek bench pe kuch jal raha hai.,small_fire
Bus stop ke paas waste bin mein aag.,small_fire
Railway station ke platform pe chota sa aag ka gola.,small_fire
Airport ke parking mein ek gaadi se dhuaan.,small_fire
Stadium ke bahar choti si aag.,small_fire
Garden mein kisi ne kagaz jalaya.,small_fire
Fountain ke paas choti si aag dikh rahi hai.,small_fire
Statue ke piche kuch jal raha hai.,small_fire
Exit gate ke paas dhuaan aa raha hai.,small_fire
"Backstage area mein chota sa electrical issue, smoke hai.",small_fire
Artist's room mein smoke detected.,small_fire
Decoration ke saman mein choti si aag.,small_fire
Sound system ke paas dhuaan hai.,small_fire
Light setup mein kuch jal raha hai.,small_fire
Entry gate pe chota sa fire.,small_fire
Exit sign ke paas smoke.,small_fire
Information desk ke paas dhuaan nikal raha hai.,small_fire
Lost and found counter ke paas smoke.,small_fire
First aid station ke paas choti aag.,small_fire
Security office mein se dhuaan aa raha hai.,small_fire
Control room mein smoke.,small_fire
Generator room mein chota sa fire.,small_fire
AC vent se dhuaan nikal raha hai.,small_fire
"Fan mein short circuit hua, halka dhuaan.",small_fire
Chota sa fire hua hai electrical point pe.,small_fire
Wall socket se dhuaan nikal raha hai.,small_fire
Lamp mein chota sa fire.,small_fire
Curtains mein aag pakad li.,small_fire
Poster mein choti si aag lagi thi.,small_fire
Bags mein se dhuaan aa raha hai.,small_fire
Bagage counter ke paas smoke.,small_fire
Food sample mein choti si aag.,small_fire
"Kitchen equipment mein short circuit, smoke.",small_fire
Serving tray pe chota sa fire.,small_fire
Microwave se dhuaan nikal raha hai.,small_fire
Deep fryer mein chota sa fire hua.,small_fire
Coffee machine se smoke aa raha hai.,small_fire
Juice dispenser mein chota sa short circuit.,small_fire
Ice cream machine se dhuaan.,small_fire
Water cooler ke paas choti aag.,small_fire
Juice counter mein smoke detected.,small_fire
Dosa maker mein chota sa fire.,small_fire
Grill machine se dhuaan nikal raha hai.,small_fire
Pizza oven mein chota sa incident.,small_fire
Pasta cooker se smoke.,small_fire
Soup kettle mein choti aag.,small_fire
Waffle maker se dhuaan aa raha hai.,small_fire
Sandwich press mein chota sa short circuit.,small_fire
Tandoor mein se dhuaan nikal raha hai.,small_fire
Shawarma machine mein choti si aag.,small_fire
Noodle cooker se smoke.,small_fire
Curry pot mein chota sa fire.,small_fire
Barbecue grill ke paas dhuaan.,small_fire
"Cake mixer mein short circuit, smoke.",small_fire
Blender mein se chota sa fire.,small_fire
Mixer grinder se dhuaan nikal raha hai.,small_fire
Food processor mein smoke detected.,small_fire
Juicer mein choti aag.,small_fire
Bread maker se dhuaan aa raha hai.,small_fire
Popcorn machine mein chota sa fire.,small_fire
Cotton candy machine se smoke.,small_fire
Ice cream maker se dhuaan nikal raha hai.,small_fire
Smoothie maker mein choti aag.,small_fire
Food warmer se smoke detected.,small_fire
Beverage dispenser mein chota sa short circuit.,small_fire
"Bhai, stall number 5 pe chhota sa aag ka gola dikh raha hai!",small_fire
Yahan parking area mein trash bin mein aag lag gayi hai.,small_fire
"Koi jaldi karo, electrical box se dhuaan nikal raha hai.",small_fire
"Mere saamne wale food counter pe kuch jal raha hai, bahut thoda sa.",small_fire
Chhoti si aag lagi hai ek table ke neeche.,small_fire
"Excuse me, wo vendor ke tent mein halka sa dhuaan aa raha hai.",small_fire
Ek chhota sa blast hua aur abhi chhota sa flame hai.,small_fire
"Light pole ke paas kuch jal raha hai, very small.",small_fire
Kitchen area mein chimney se halka sa dhuaan.,small_fire
Canteen ke ek corner mein kuch jala hai.,small_fire
"Small fire near the entrance, looks like paper.",small_fire
"Arre, wo decoration mein aag lag gayi hai, choti si.",small_fire
Dukaan ke bahar chhota sa jwalant vastu hai.,small_fire
Power outlet se halka dhuaan aa raha hai.,small_fire
"Fryer ke paas halki si aag lagi thi, ab control mein hai shayad.",small_fire
Entry gate ke paas ek chhota sa dhuaan ka badal dikh raha hai.,small_fire
"Koi jaldi, ek bag mein aag hai.",small_fire
Emergency exit ke paas chhota sa jalta hua plastic dikh raha hai.,small_fire
Wo seating area mein ek cushion mein aag lagi hai.,small_fire
Small smoke coming from a waste bin.,small_fire
Ek guard ke table pe chhota sa aag ka angara hai.,small_fire
"Stage ke side mein kuch jal raha hai, very minor.",small_fire
"Visitor ke haath mein kuch jala hai, chota sa.",small_fire
Boiler room se halka dhuaan aa raha hai.,small_fire
Kitchen ke andar ek chhota sa gas leak aur flame.,small_fire
Wo khidki ke paas ek chhota sa aag ka badal.,small_fire
"Small fire, like a cigarette butt igniting something.",small_fire
Chota sa aag ka dhundh dikh raha hai khane ke counter se.,small_fire
Electrical panel mein chhota sa spark hua hai.,small_fire
Ek chhota sa object jal raha hai floor par.,small_fire
"Dhyaan do, ek stall ke paas chhota sa dhuaan ka gola.",small_fire
Mere seat ke paas chhota sa jal raha hai.,small_fire
Smoking area mein ek chhota sa aag ka bada.,small_fire
Small fire near the sound system.,small_fire
Wo plant ke paas ek chhota sa jalta hua.,small_fire
Tent ke ek kone mein chhota sa dhuaan.,small_fire
Chota sa explosion hua aur ab halka dhuaan.,small_fire
"Small fire on a table, looks like a candle incident.",small_fire
Fire safety equipment ke paas dhuaan hai.,small_fire
Wo bicycle rack ke paas kuch jal raha hai.,small_fire
Food cart mein chhota sa aag ka jwala.,small_fire
Chota sa jalta hua material dikh raha hai ground par.,small_fire
"Dhyaan do, stall number 3 se halka dhuaan aa raha hai.",small_fire
"Small fire near the main gate, very minor.",small_fire
Wo building ke bahar chhota sa jwala.,small_fire
Small smoke from a vendor's cart.,small_fire
Chhota sa aag ka badal dikh raha hai storage area mein.,small_fire
Electrical socket mein chhota sa spark.,small_fire
Wo fence ke paas kuch jal raha hai.,small_fire
Small fire on a chair.,small_fire
Choti si aag lagi hai ek chair par.,small_fire
Smoke coming from a small electrical appliance.,small_fire
Wo khamba mein halka dhuaan aa raha hai.,small_fire
Chhota sa jalta hua trash can dikh raha hai.,small_fire
Small fire incident near the food counter.,small_fire
Wo bench ke paas chhota sa aag ka gola.,small_fire
Chota sa dhuaan nikal raha hai ek cabinet se.,small_fire
Small fire spotted in a stall's canopy.,small_fire
Wo pole ke paas chhota sa jalta hua material.,small_fire
Choti si aag lagi hai khana banane ke jagah pe.,small_fire
Small smoke coming from an overhead light.,small_fire
Wo vendor ke saamne chhota sa dhuaan.,small_fire
Chota sa aag ka badal dikh raha hai ek chote se box mein.,small_fire
"Small fire on the ground, looks like burning leaves.",small_fire
Wo door ke paas chhota sa jwala.,small_fire
Chota sa dhuaan aa raha hai ek fan se.,small_fire
Small fire near the DJ booth.,small_fire
Wo khane ke stall ke paas chhota sa dhuaan.,small_fire
Choti si aag lagi hai ek table ke upar.,small_fire
Small smoke coming from a tent flap.,small_fire
Wo khamba se halka dhuaan aa raha hai.,small_fire
Chota sa jalta hua object dikh raha hai seating area mein.,small_fire
Small fire incident near the entrance gate.,small_fire
Wo table ke paas chhota sa aag ka gola.,small_fire
Chota sa dhuaan nikal raha hai ek machine se.,small_fire
Small fire spotted near a food cart.,small_fire
Wo pole ke paas chhota sa jalta hua plastic.,small_fire
Choti si aag lagi hai ek chote se tent mein.,small_fire
Small smoke coming from a nearby stall.,small_fire
Wo vendor ke piche chhota sa dhuaan.,small_fire
Chota sa aag ka badal dikh raha hai ek chote se container mein.,small_fire
"Small fire on the floor, looks like a burnt paper.",small_fire
Wo door ke paas chhota sa jalta hua.,small_fire
Chota sa dhuaan aa raha hai ek wire se.,small_fire
Small fire near the stage.,small_fire
Wo khane ke stall ke piche chhota sa dhuaan.,small_fire
Choti si aag lagi hai ek partition mein.,small_fire
Small smoke coming from a trash can.,small_fire
Wo khamba ke paas halka dhuaan aa raha hai.,small_fire
Chota sa jalta hua material dikh raha hai stage ke paas.,small_fire
Small fire incident near the seating area.,small_fire
Wo table ke piche chhota sa aag ka gola.,small_fire
Chota sa dhuaan nikal raha hai ek small equipment se.,small_fire
Small fire spotted near the DJ booth.,small_fire
Wo pole ke piche chhota sa jalta hua plastic.,small_fire
Choti si aag lagi hai ek stall ke bahar.,small_fire
Small smoke coming from a window.,small_fire
Wo vendor ke paas chhota sa dhuaan.,small_fire
Chota sa aag ka badal dikh raha hai ek chote se stand mein.,small_fire
"Arre yaar, stall number 5 pe chhota sa aag lag gaya hai!",small_fire
"Bhaiya, ek stall se dhuaan nikal raha hai, jaldi aao!",small_fire
"Kuch jal raha hai yahan food court mein, please check karo.",small_fire
"OMG, ek chaai ke thele pe aag lag gayi hai, smoke bahut hai.",small_fire
"Chhota sa fire hai ek counter ke peeche, koi sambhalo.",small_fire
"Electric short circuit hua hai, thoda aag dikh raha hai.",small_fire
Cooking karte waqt aag phail gayi hai ek stall mein.,small_fire
"Excuse me, wahan ek dukaan se halka dhuaan aa raha hai.",small_fire
"Jaldi karo, ek table ke neeche kuch jal raha hai.",small_fire
"Bade papa, aag lag gayi hai, jaldi pani lao!",small_fire
Ek vendor ke paas chhota sa blast hua aur aag.,small_fire
Aisa lag raha hai kisi electrical point se aag nikli hai.,small_fire
"Chai ke bartan se aag laga, stall pe.",small_fire
"Mere samne ek stall mein aag lag gayi, jaldi aao please.",small_fire
"Dhyaan do, ek chhota sa fire hai generator ke paas.",small_fire
Small fire dekhi maine ek tent ke andar.,small_fire
"Smoke detector on ho gaya hai, kahin aag hai.",small_fire
Ek dukaan mein light ke bulb se aag nikli.,small_fire
"Kuch electrical problem hai, thoda aag dikh raha hai.",small_fire
Food stall mein cooking ke time aag pakad li.,small_fire
"Chota sa aag hai, bas dhuaan nikal raha hai abhi.",small_fire
"Bhai, ek chote se plastic ke dibbe mein aag hai.",small_fire
"Fire alarm baj raha hai, chhota sa aag lag gaya hai.",small_fire
Ek stall ke electrical box se spark hua aur aag.,small_fire
"Kuch jalne ki boo aa rahi hai, aur dhuaan bhi.",small_fire
Help! Ek chair mein aag lag gayi hai.,small_fire
Small fire at the back of the snack counter.,small_fire
"Yahan ek stall pe kuch jal raha hai, jaldi aana.",small_fire
Smoke is coming from the electrical panel.,small_fire
Chai garam karte hue aag lag gayi stall pe.,small_fire
"Ek chhota sa fire hai, zyada nahi hai abhi.",small_fire
"Bhai, yeh jo parde hain, inmein aag lag gayi hai.",small_fire
"Wahan dekho, ek chhota sa fire hai parking area mein.",small_fire
Electrical fault ki wajah se aag lagi hai.,small_fire
"Sir, ek stall mein chhota sa aag hai, please dekho.",small_fire
"Dhuaa hi dhuaan hai ek stall ke paas, jaldi aao.",small_fire
"Aag lagi hai, jaldi karo, chhota sa hi hai.",small_fire
"Chhota sa fire hai, kisi ne cigarette phenk di.",small_fire
"Ek stall ke neeche kuch jal raha hai, dhuaan aa raha hai.",small_fire
"Electrical wiring mein aag lag gayi hai, chhota sa hai.",small_fire
"Help, aag lag gayi hai ek vendor ke saman mein.",small_fire
Small fire incident near the main gate.,small_fire
"Chota sa fire hai, jaldi aao, koi nahi hai wahan.",small_fire
"Fire starting in the dustbin, please assist.",small_fire
Ek stall mein cooking mein aag lag gayi hai.,small_fire
"Dhyaan se, wahan dhuaan dikh raha hai.",small_fire
Chalta hua heater se aag lag gayi.,small_fire
"Yaar, ek chhota sa fire hai yahan food stall pe.",small_fire
"Aag lag gayi hai, jaldi karo, bas thoda sa hai.",small_fire
"Electrical short hai lagta hai, halka aag hai.",small_fire
"Ek chota sa fire hai, bas dhuaan aa raha hai.",small_fire
Smoke detected near the food preparation area.,small_fire
"Bhaiya, ek chhota sa aag lag gaya hai, jaldi aao.",small_fire
"Kuch jal raha hai, jaldi aa jao, stall number 3.",small_fire
"Electric wire mein aag lag gayi hai, chota sa hai.",small_fire
"Wahan dekho, ek chhota sa aag jal raha hai.",small_fire
"Fire in the generator room, small one.",small_fire
Chhota sa dhuaan aa raha hai ek stall ke peeche se.,small_fire
Help! Aag lag gayi hai ek saman ke dher mein.,small_fire
"Cooking accident hua hai, chhota sa aag.",small_fire
"Ek stall mein chhota sa aag hai, please check it.",small_fire
Smoke is coming out from one of the stalls.,small_fire
"Bhai, stall number 7 pe aag lag gayi hai, chota sa.",small_fire
Chalta hua fan se aag lag gayi hai.,small_fire
"Ek dukaan mein chhota sa fire hai, jaldi aao.",small_fire
"Aag lagi hai jaldi karo, chhota sa aag hai.",small_fire
Small fire detected near the food counter.,small_fire
"Ek stall mein chhota sa aag hai, koi help karo.",small_fire
"Dhuaan aa raha hai, jaldi aao, koi aag hai.",small_fire
Electric box mein chhota sa spark hua aur aag.,small_fire
"Wahan dekho, ek chhota sa aag lag gaya hai.",small_fire
"Food stall pe aag lag gayi hai, chota sa hai.",small_fire
Chalta hua light se aag lag gayi hai.,small_fire
"Sir, ek stall mein halka dhuaan hai, aag hai.",small_fire
"Help, ek chhota sa aag hai yahan.",small_fire
"Electrical short circuit hua, chhota sa aag hai.",small_fire
Ek stall mein cooking ke time aag lagi hai.,small_fire
Chalta hua heater se aag lag gayi stall pe.,small_fire
"Small fire, somebody help!",small_fire
"Ek chota sa aag hai, bas dhuaan aa raha hai.",small_fire
"Bhai, yahan ek chhota sa aag hai, jaldi aao.",small_fire
"Fire alarm on hai, chhota sa aag hai.",small_fire
"Wahan ek stall pe aag lagi hai, chota sa hai.",small_fire
"Dhyaan rakho, chhota sa aag hai.",small_fire
Smoke coming from stall no. 2.,small_fire
Chalta hua fan mein aag lag gayi.,small_fire
"Ek chhota sa aag hai, jaldi aao please.",small_fire
"Help, chhota sa aag lag gaya hai.",small_fire
Electrical wire mein halka aag hai.,small_fire
Ek stall mein cooking se aag lagi hai.,small_fire
